job_id	job_type	description	statement	user_name	status	running_status	created	finished	modified	fraction_completed	high_water_timestamp	error	coordinator_id
1089208041518432257	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.job_info	Partial statistics update for system.public.job_info	node	succeeded	NULL	2025-07-14 05:18:35.014172+00	2025-07-14 05:18:35.222276+00	2025-07-14 05:18:35.222276+00	1	NULL		1
1089210598380208129	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.job_progress_history	Partial statistics update for system.public.job_progress_history	node	succeeded	NULL	2025-07-14 05:31:35.306469+00	2025-07-14 05:31:35.496894+00	2025-07-14 05:31:35.496894+00	1	NULL		1
1089214728151629825	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.reports_meta	Partial statistics update for system.public.reports_meta	node	succeeded	NULL	2025-07-14 05:52:35.612687+00	2025-07-14 05:52:35.795098+00	2025-07-14 05:52:35.795098+00	1	NULL		1
1089214925678411777	AUTO CREATE STATS	Table statistics refresh for system.public.job_progress	Table statistics refresh for system.public.job_progress	node	succeeded	NULL	2025-07-14 05:53:35.893071+00	2025-07-14 05:53:36.190947+00	2025-07-14 05:53:36.190947+00	1	NULL		1
1089215909946064897	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.job_progress_history	Partial statistics update for system.public.job_progress_history	node	succeeded	NULL	2025-07-14 05:58:36.267729+00	2025-07-14 05:58:36.449967+00	2025-07-14 05:58:36.449967+00	1	NULL		1
1089216191146721281	AUTO SQL STATS COMPACTION	automatic SQL Stats compaction	automatic SQL Stats compaction	node	succeeded	NULL	2025-07-14 06:00:02.078518+00	2025-07-14 06:00:25.522215+00	2025-07-14 06:00:25.522215+00	1	NULL		1
1089217090431516673	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.statement_statistics	Partial statistics update for system.public.statement_statistics	node	succeeded	NULL	2025-07-14 06:04:36.523298+00	2025-07-14 06:04:36.702258+00	2025-07-14 06:04:36.702258+00	1	NULL		1
1089218664283897857	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.job_progress	Partial statistics update for system.public.job_progress	node	succeeded	NULL	2025-07-14 06:12:36.824928+00	2025-07-14 06:12:37.007726+00	2025-07-14 06:12:37.007726+00	1	NULL		1
1089221024547733505	AUTO CREATE STATS	Table statistics refresh for system.public.job_progress	Table statistics refresh for system.public.job_progress	node	succeeded	NULL	2025-07-14 06:24:37.120286+00	2025-07-14 06:24:37.360145+00	2025-07-14 06:24:37.360145+00	1	NULL		1
1089225547699683329	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.job_progress	Partial statistics update for system.public.job_progress	node	succeeded	NULL	2025-07-14 06:47:37.476719+00	2025-07-14 06:47:37.664345+00	2025-07-14 06:47:37.664345+00	1	NULL		1
1089226335050039297	AUTO CREATE STATS	Table statistics refresh for system.public.reports_meta	Table statistics refresh for system.public.reports_meta	node	succeeded	NULL	2025-07-14 06:51:37.756973+00	2025-07-14 06:51:37.973871+00	2025-07-14 06:51:37.973871+00	1	NULL		1
1089226925827784705	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.reports_meta	Partial statistics update for system.public.reports_meta	node	succeeded	NULL	2025-07-14 06:54:38.048037+00	2025-07-14 06:54:38.249914+00	2025-07-14 06:54:38.249914+00	1	NULL		1
1089226926699610113	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.job_info	Partial statistics update for system.public.job_info	node	succeeded	NULL	2025-07-14 06:54:38.314095+00	2025-07-14 06:54:38.510513+00	2025-07-14 06:54:38.510513+00	1	NULL		1
1089227986232737793	AUTO SQL STATS COMPACTION	automatic SQL Stats compaction	automatic SQL Stats compaction	node	succeeded	NULL	2025-07-14 07:00:01.653892+00	2025-07-14 07:00:08.787869+00	2025-07-14 07:00:08.787869+00	1	NULL		1
1089229483548016641	AUTO CREATE STATS	Table statistics refresh for system.public.reports_meta	Table statistics refresh for system.public.reports_meta	node	succeeded	NULL	2025-07-14 07:07:38.602309+00	2025-07-14 07:07:38.82623+00	2025-07-14 07:07:38.82623+00	1	NULL		1
1089231057456103425	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.transaction_statistics	Partial statistics update for system.public.transaction_statistics	node	succeeded	NULL	2025-07-14 07:15:38.920934+00	2025-07-14 07:15:39.129354+00	2025-07-14 07:15:39.129354+00	1	NULL		1
1089234597354143745	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.job_progress	Partial statistics update for system.public.job_progress	node	succeeded	NULL	2025-07-14 07:33:39.212088+00	2025-07-14 07:33:39.406971+00	2025-07-14 07:33:39.406971+00	1	NULL		1
1089235647156256769	NEW SCHEMA CHANGE	DROP DATABASE tpcc CASCADE	DROP DATABASE tpcc CASCADE	root	succeeded	all stages completed	2025-07-14 07:38:59.483822+00	2025-07-14 07:39:00.0173+00	2025-07-14 07:39:00.0173+00	1	NULL		1
1089235648267255809	SCHEMA CHANGE GC	GC for DROP DATABASE tpcc CASCADE	GC for DROP DATABASE tpcc CASCADE	node	succeeded	waiting for MVCC GC	2025-07-14 07:38:59.913964+00	2025-07-14 11:44:00.667192+00	2025-07-14 11:44:00.667192+00	1	NULL		1
1089235777922891777	AUTO CREATE STATS	Table statistics refresh for system.public.database_role_settings	Table statistics refresh for system.public.database_role_settings	node	succeeded	NULL	2025-07-14 07:39:39.493075+00	2025-07-14 07:39:39.738009+00	2025-07-14 07:39:39.738009+00	1	NULL		1
1089236958596464641	AUTO CREATE STATS	Table statistics refresh for tpcc.public.history	Table statistics refresh for tpcc.public.history	node	succeeded	NULL	2025-07-14 07:45:39.806057+00	2025-07-14 07:45:40.052623+00	2025-07-14 07:45:40.052623+00	1	NULL		1
1089236959597330433	AUTO CREATE STATS	Table statistics refresh for tpcc.public.item	Table statistics refresh for tpcc.public.item	node	succeeded	NULL	2025-07-14 07:45:40.111496+00	2025-07-14 07:45:40.377049+00	2025-07-14 07:45:40.377049+00	1	NULL		1
1089236960698499073	AUTO CREATE STATS	Table statistics refresh for tpcc.public.warehouse	Table statistics refresh for tpcc.public.warehouse	node	succeeded	NULL	2025-07-14 07:45:40.447543+00	2025-07-14 07:45:40.691633+00	2025-07-14 07:45:40.691633+00	1	NULL		1
1089236961758314497	AUTO CREATE STATS	Table statistics refresh for tpcc.public.district	Table statistics refresh for tpcc.public.district	node	succeeded	NULL	2025-07-14 07:45:40.770979+00	2025-07-14 07:45:41.05523+00	2025-07-14 07:45:41.05523+00	1	NULL		1
1089236962877964289	AUTO CREATE STATS	"Table statistics refresh for tpcc.public.""order"""	"Table statistics refresh for tpcc.public.""order"""	node	succeeded	NULL	2025-07-14 07:45:41.112666+00	2025-07-14 07:45:41.359368+00	2025-07-14 07:45:41.359368+00	1	NULL		1
1089236963880927233	AUTO CREATE STATS	Table statistics refresh for tpcc.public.customer	Table statistics refresh for tpcc.public.customer	node	succeeded	NULL	2025-07-14 07:45:41.418746+00	2025-07-14 07:45:41.812764+00	2025-07-14 07:45:41.812764+00	1	NULL		1
1089236965363580929	AUTO CREATE STATS	Table statistics refresh for tpcc.public.stock	Table statistics refresh for tpcc.public.stock	node	succeeded	NULL	2025-07-14 07:45:41.871216+00	2025-07-14 07:45:42.118597+00	2025-07-14 07:45:42.118597+00	1	NULL		1
1089236966436831233	AUTO CREATE STATS	Table statistics refresh for tpcc.public.order_line	Table statistics refresh for tpcc.public.order_line	node	succeeded	NULL	2025-07-14 07:45:42.198746+00	2025-07-14 07:45:42.482835+00	2025-07-14 07:45:42.482835+00	1	NULL		1
1089236967617101825	AUTO CREATE STATS	Table statistics refresh for tpcc.public.new_order	Table statistics refresh for tpcc.public.new_order	node	succeeded	NULL	2025-07-14 07:45:42.558933+00	2025-07-14 07:45:42.773461+00	2025-07-14 07:45:42.773461+00	1	NULL		1
1089237165166952449	AUTO CREATE STATS	Table statistics refresh for tpcc.public.new_order	Table statistics refresh for tpcc.public.new_order	node	succeeded	NULL	2025-07-14 07:46:42.84637+00	2025-07-14 07:46:43.08785+00	2025-07-14 07:46:43.08785+00	1	NULL		1
1089237166192361473	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.job_info	Partial statistics update for system.public.job_info	node	succeeded	NULL	2025-07-14 07:46:43.159296+00	2025-07-14 07:46:43.343904+00	2025-07-14 07:46:43.343904+00	1	NULL		1
1089237167100592129	AUTO CREATE STATS	"Table statistics refresh for tpcc.public.""order"""	"Table statistics refresh for tpcc.public.""order"""	node	succeeded	NULL	2025-07-14 07:46:43.43647+00	2025-07-14 07:46:43.734278+00	2025-07-14 07:46:43.734278+00	1	NULL		1
1089237168258940929	AUTO CREATE STATS	Table statistics refresh for tpcc.public.order_line	Table statistics refresh for tpcc.public.order_line	node	succeeded	NULL	2025-07-14 07:46:43.789967+00	2025-07-14 07:46:44.051607+00	2025-07-14 07:46:44.051607+00	1	NULL		1
1089237169285758977	AUTO CREATE STATS	Table statistics refresh for tpcc.public.warehouse	Table statistics refresh for tpcc.public.warehouse	node	succeeded	NULL	2025-07-14 07:46:44.103329+00	2025-07-14 07:46:44.322697+00	2025-07-14 07:46:44.322697+00	1	NULL		1
1089238743209279489	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.job_progress	Partial statistics update for system.public.job_progress	node	succeeded	NULL	2025-07-14 07:54:44.426664+00	2025-07-14 07:54:44.629056+00	2025-07-14 07:54:44.629056+00	1	NULL		1
1089238744093884417	AUTO CREATE STATS	Table statistics refresh for system.public.statement_statistics	Table statistics refresh for system.public.statement_statistics	node	succeeded	NULL	2025-07-14 07:54:44.696631+00	2025-07-14 07:54:45.413292+00	2025-07-14 07:54:45.413292+00	1	NULL		1
1089238746656571393	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.transaction_statistics	Partial statistics update for system.public.transaction_statistics	node	succeeded	NULL	2025-07-14 07:54:45.478693+00	2025-07-14 07:54:45.676951+00	2025-07-14 07:54:45.676951+00	1	NULL		1
1089238747538980865	AUTO CREATE STATS	Table statistics refresh for system.public.transaction_activity	Table statistics refresh for system.public.transaction_activity	node	succeeded	NULL	2025-07-14 07:54:45.747991+00	2025-07-14 07:54:46.218783+00	2025-07-14 07:54:46.218783+00	1	NULL		1
1089238749356490753	AUTO CREATE STATS	Table statistics refresh for system.public.statement_activity	Table statistics refresh for system.public.statement_activity	node	succeeded	NULL	2025-07-14 07:54:46.302642+00	2025-07-14 07:54:46.867179+00	2025-07-14 07:54:46.867179+00	1	NULL		1
1089239734547841025	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.reports_meta	Partial statistics update for system.public.reports_meta	node	succeeded	NULL	2025-07-14 07:59:46.959186+00	2025-07-14 07:59:47.121901+00	2025-07-14 07:59:47.121901+00	1	NULL		1
1089239909220319233	AUTO SQL STATS COMPACTION	automatic SQL Stats compaction	automatic SQL Stats compaction	node	succeeded	NULL	2025-07-14 08:00:40.248342+00	2025-07-14 08:00:52.346693+00	2025-07-14 08:00:52.346693+00	1	NULL		1
1089239931972681729	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.job_info	Partial statistics update for system.public.job_info	node	succeeded	NULL	2025-07-14 08:00:47.208464+00	2025-07-14 08:00:47.433275+00	2025-07-14 08:00:47.433275+00	1	NULL		1
1089240916009418753	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.statement_activity	Partial statistics update for system.public.statement_activity	node	succeeded	NULL	2025-07-14 08:05:47.512651+00	2025-07-14 08:05:47.772524+00	2025-07-14 08:05:47.772524+00	1	NULL		1
1089244849445994497	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.transaction_activity	Partial statistics update for system.public.transaction_activity	node	succeeded	NULL	2025-07-14 08:25:47.902229+00	2025-07-14 08:25:48.132291+00	2025-07-14 08:25:48.132291+00	1	NULL		1
1089244850449514497	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.statement_activity	Partial statistics update for system.public.statement_activity	node	succeeded	NULL	2025-07-14 08:25:48.208472+00	2025-07-14 08:25:48.438426+00	2025-07-14 08:25:48.438426+00	1	NULL		1
1089245048079843329	AUTO CREATE STATS	Table statistics refresh for system.public.job_progress	Table statistics refresh for system.public.job_progress	node	succeeded	NULL	2025-07-14 08:26:48.520464+00	2025-07-14 08:26:48.756142+00	2025-07-14 08:26:48.756142+00	1	NULL		1
1089246228851556353	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.job_info	Partial statistics update for system.public.job_info	node	succeeded	NULL	2025-07-14 08:32:48.863401+00	2025-07-14 08:32:49.05734+00	2025-07-14 08:32:49.05734+00	1	NULL		1
1089247016243298305	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.statement_activity	Partial statistics update for system.public.statement_activity	node	succeeded	NULL	2025-07-14 08:36:49.15629+00	2025-07-14 08:36:49.394591+00	2025-07-14 08:36:49.394591+00	1	NULL		1
1089247017277423617	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.transaction_activity	Partial statistics update for system.public.transaction_activity	node	succeeded	NULL	2025-07-14 08:36:49.471873+00	2025-07-14 08:36:49.701415+00	2025-07-14 08:36:49.701415+00	1	NULL		1
1089248787848953857	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.transaction_activity	Partial statistics update for system.public.transaction_activity	node	succeeded	NULL	2025-07-14 08:45:49.807425+00	2025-07-14 08:45:50.065181+00	2025-07-14 08:45:50.065181+00	1	NULL		1
1089248788904706049	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.statement_activity	Partial statistics update for system.public.statement_activity	node	succeeded	NULL	2025-07-14 08:45:50.129615+00	2025-07-14 08:45:50.363307+00	2025-07-14 08:45:50.363307+00	1	NULL		1
1089249283362783233	NEW SCHEMA CHANGE	DROP DATABASE tpcc CASCADE	DROP DATABASE tpcc CASCADE	root	succeeded	all stages completed	2025-07-14 08:48:20.927386+00	2025-07-14 08:48:21.385752+00	2025-07-14 08:48:21.385752+00	1	NULL		1
1089249284278288385	SCHEMA CHANGE GC	GC for DROP DATABASE tpcc CASCADE	GC for DROP DATABASE tpcc CASCADE	node	succeeded	waiting for MVCC GC	2025-07-14 08:48:21.294531+00	2025-07-14 13:33:22.031579+00	2025-07-14 13:33:22.031579+00	1	NULL		1
1089249772949929985	AUTO CREATE STATS	Table statistics refresh for tpcc.public.stock	Table statistics refresh for tpcc.public.stock	node	succeeded	NULL	2025-07-14 08:50:50.436389+00	2025-07-14 08:50:50.742984+00	2025-07-14 08:50:50.742984+00	1	NULL		1
1089249774159396865	AUTO CREATE STATS	Table statistics refresh for tpcc.public.order_line	Table statistics refresh for tpcc.public.order_line	node	succeeded	NULL	2025-07-14 08:50:50.805482+00	2025-07-14 08:50:51.077466+00	2025-07-14 08:50:51.077466+00	1	NULL		1
1089249775222685697	AUTO CREATE STATS	"Table statistics refresh for tpcc.public.""order"""	"Table statistics refresh for tpcc.public.""order"""	node	succeeded	NULL	2025-07-14 08:50:51.129976+00	2025-07-14 08:50:51.380616+00	2025-07-14 08:50:51.380616+00	1	NULL		1
1089249776237084673	AUTO CREATE STATS	Table statistics refresh for tpcc.public.new_order	Table statistics refresh for tpcc.public.new_order	node	succeeded	NULL	2025-07-14 08:50:51.439549+00	2025-07-14 08:50:51.653257+00	2025-07-14 08:50:51.653257+00	1	NULL		1
1089249777148657665	AUTO CREATE STATS	Table statistics refresh for tpcc.public.warehouse	Table statistics refresh for tpcc.public.warehouse	node	succeeded	NULL	2025-07-14 08:50:51.717734+00	2025-07-14 08:50:52.007017+00	2025-07-14 08:50:52.007017+00	1	NULL		1
1089249778363531265	AUTO CREATE STATS	Table statistics refresh for tpcc.public.district	Table statistics refresh for tpcc.public.district	node	succeeded	NULL	2025-07-14 08:50:52.088489+00	2025-07-14 08:50:52.35586+00	2025-07-14 08:50:52.35586+00	1	NULL		1
1089249779418333185	AUTO CREATE STATS	Table statistics refresh for tpcc.public.item	Table statistics refresh for tpcc.public.item	node	succeeded	NULL	2025-07-14 08:50:52.410381+00	2025-07-14 08:50:52.588027+00	2025-07-14 08:50:52.588027+00	1	NULL		1
1089249780201095169	AUTO CREATE STATS	Table statistics refresh for tpcc.public.customer	Table statistics refresh for tpcc.public.customer	node	succeeded	NULL	2025-07-14 08:50:52.649265+00	2025-07-14 08:50:53.036032+00	2025-07-14 08:50:53.036032+00	1	NULL		1
1089249781644296193	AUTO CREATE STATS	Table statistics refresh for tpcc.public.history	Table statistics refresh for tpcc.public.history	node	succeeded	NULL	2025-07-14 08:50:53.089695+00	2025-07-14 08:50:53.330888+00	2025-07-14 08:50:53.330888+00	1	NULL		1
1089250514156584961	NEW SCHEMA CHANGE	DROP DATABASE tpcc CASCADE	DROP DATABASE tpcc CASCADE	root	succeeded	all stages completed	2025-07-14 08:54:36.536997+00	2025-07-14 08:54:36.982565+00	2025-07-14 08:54:36.982565+00	1	NULL		1
1089250515041583105	SCHEMA CHANGE GC	GC for DROP DATABASE tpcc CASCADE	GC for DROP DATABASE tpcc CASCADE	node	succeeded	waiting for MVCC GC	2025-07-14 08:54:36.893004+00	2025-07-14 13:34:37.941358+00	2025-07-14 13:34:37.941358+00	1	NULL		1
1089250569122512897	AUTO CREATE STATS	Table statistics refresh for tpcc.public.order_line	Table statistics refresh for tpcc.public.order_line	node	succeeded	NULL	2025-07-14 08:54:53.408973+00	2025-07-14 08:54:53.685858+00	2025-07-14 08:54:53.685858+00	1	NULL		1
